projectID,type,title,organisationID,applicantName,applicationDate,applicationPrefix,applicationIdentifier,applicationKind,epoAppUrl,priorityDate,patentType,awardDate,awardPrefix,awardIdentifier,awardKind,epoPubUrl,patentFamilyIdentifier
684723,PATENT,MEANS OF PROTECTION FOR INDUSTRIAL COMPUTERIZED SYSTEMS,935325993.0,FPC INGENIERIE,2014-09-02,EP,14786996,A,https://worldwide.espacenet.com/patent/search?q=EP14786996A,2014-09-02,BACKGROUND,2016-07-13,EP,3042284,A1,https://worldwide.espacenet.com/patent/search?q=EP3042284A1,49949792.0
684723,PATENT,Moyens de pilotage de processus de contrôle-commande déployés dans un site industriel,935325993.0,FPC INGENIERIE,2016-06-15,FR,1655535,A,https://worldwide.espacenet.com/patent/search?q=FR1655535A,2016-06-15,BACKGROUND,2017-12-22,FR,3052882,A1,https://worldwide.espacenet.com/patent/search?q=FR3052882A1,57113478.0
688579,PATENT,"Object sorting device
",999986096.0,UNIVERSITEIT GENT,2016-06-28,EP,2016065068,W,https://worldwide.espacenet.com/patent/search?q=EP2016065068W,2015-06-30,BACKGROUND,2017-01-05,WO,2017001438,A1,https://worldwide.espacenet.com/patent/search?q=WO2017001438A1,53496549.0
688579,PATENT,Training of photonic reservoir computing systems,999986096.0,UNIVERSITEIT GENT,2018-05-01,EP,2018063857,W,https://worldwide.espacenet.com/patent/search?q=EP2018063857W,,BACKGROUND,2018-12-06,WO,2018219839,A1,https://worldwide.espacenet.com/patent/search?q=WO2018219839A1,59070404.0
688579,PATENT,Object classification system and method,999986096.0,UNIVERSITEIT GENT,2018-05-01,EP,2018063855,W,https://worldwide.espacenet.com/patent/search?q=EP2018063855W,,BACKGROUND,2018-12-06,WO,2018219837,A1,https://worldwide.espacenet.com/patent/search?q=WO2018219837A1,59067462.0
688579,PATENT,Thin film device,999991334.0,KATHOLIEKE UNIVERSITEIT LEUVEN,2018-08-31,EP,2018073550,W,https://worldwide.espacenet.com/patent/search?q=EP2018073550W,2017-08-31,FOREGROUND,2019-03-07,WO,2019043206,A1,https://worldwide.espacenet.com/patent/search?q=WO2019043206A1,63524256.0
688579,PATENT,Thin film device,999991334.0,KATHOLIEKE UNIVERSITEIT LEUVEN,2018-08-31,EP,2018073550,W,https://worldwide.espacenet.com/patent/search?q=EP2018073550W,2017-08-31,FOREGROUND,2019-03-07,WO,2019043206,A1,https://worldwide.espacenet.com/patent/search?q=WO2019043206A1,63524256.0
698607,PATENT,Autonomous surveying of underfloor voids,938298849.0,Q-BOT LIMITED,2017-03-31,GB,201705243,A,https://worldwide.espacenet.com/patent/search?q=GB201705243A,,BACKGROUND,2020-01-01,GB,2551609,B,https://worldwide.espacenet.com/patent/search?q=GB2551609B,56895289.0
698607,PATENT,Remotely operated device,938298849.0,Q-BOT LIMITED,2016-04-27,GB,201607338,A,https://worldwide.espacenet.com/patent/search?q=GB201607338A,,BACKGROUND,2017-01-25,GB,2540652,A,https://worldwide.espacenet.com/patent/search?q=GB2540652A,66675329.0
698607,PATENT,Remotely operated device,938298849.0,Q-BOT LIMITED,2016-04-27,GB,2016052116,W,https://worldwide.espacenet.com/patent/search?q=GB2016052116W,,BACKGROUND,2017-01-19,WO,2017009642,A1,https://worldwide.espacenet.com/patent/search?q=WO2017009642A1,66675329.0
698607,PATENT,Robotic vehicle,938298849.0,Q-BOT LIMITED,2016-06-22,GB,2016051865,W,https://worldwide.espacenet.com/patent/search?q=GB2016051865W,,BACKGROUND,2017-02-16,WO,2016207627,A3,https://worldwide.espacenet.com/patent/search?q=WO2016207627A3,53784342.0
688539,PATENT,Procédé de contrôle d'un dispositif quantique à qubit de spin,999992401.0,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,2017-06-28,FR,1755967,A,https://worldwide.espacenet.com/patent/search?q=FR1755967A,2017-06-28,FOREGROUND,2019-01-04,FR,3068518,A1,https://worldwide.espacenet.com/patent/search?q=FR3068518A1,60765689.0
688539,PATENT,Procédé de fabrication d'un composant électronique à doubles boîtes quantiques,999992401.0,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,2017-10-26,FR,1760103,A,https://worldwide.espacenet.com/patent/search?q=FR1760103A,2017-10-26,FOREGROUND,2019-05-03,FR,3073079,A1,https://worldwide.espacenet.com/patent/search?q=FR3073079A1,61599285.0
688539,PATENT,Dispositif quantique à qubits de spin,999992401.0,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,2017-05-11,FR,1754156,A,https://worldwide.espacenet.com/patent/search?q=FR1754156A,2017-05-11,FOREGROUND,2018-11-16,FR,3066297,A1,https://worldwide.espacenet.com/patent/search?q=FR3066297A1,59811432.0
688539,PATENT,Dispositif quantique à qubits de spin couplés de manière modulable,999992401.0,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,2017-10-18,FR,1759789,A,https://worldwide.espacenet.com/patent/search?q=FR1759789A,2017-10-18,FOREGROUND,2019-04-19,FR,3072375,A1,https://worldwide.espacenet.com/patent/search?q=FR3072375A1,61521581.0
688539,PATENT,THERMOMETER,999958645.0,HITACHI EUROPE LIMITED,2017-10-30,EP,17199173,A,https://worldwide.espacenet.com/patent/search?q=EP17199173A,2017-10-30,FOREGROUND,2019-05-01,EP,3477272,A1,https://worldwide.espacenet.com/patent/search?q=EP3477272A1,60201388.0
688539,PATENT,DISPOSITIF QUANTIQUE COMPRENANT DES TRANSISTORS FET ET DES QUBITS CO-INTEGRES SUR UN MEME SUBSTRAT,999992401.0,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,2018-02-27,FR,1851743,A,https://worldwide.espacenet.com/patent/search?q=FR1851743A,2018-02-27,FOREGROUND,2019-08-30,FR,3078441,A1,https://worldwide.espacenet.com/patent/search?q=FR3078441A1,62222939.0
666540,PATENT,Methods for the diagnosis or prognosis of colorectal cancer,935566456.0,PROTEIN ALTERNATIVES SL,2011-12-05,AU,2010252907,A,https://worldwide.espacenet.com/patent/search?q=AU2010252907A,,BACKGROUND,2016-03-17,AU,2010252907,B2,https://worldwide.espacenet.com/patent/search?q=AU2010252907B2,42542763.0
666540,PATENT,Method for the diagnosis/prognosis of colorectal cancer,935566456.0,PROTEIN ALTERNATIVES SL,2011-05-13,AU,2011251854,A,https://worldwide.espacenet.com/patent/search?q=AU2011251854A,2010-05-13,BACKGROUND,2015-12-17,AU,2011251854,B2,https://worldwide.espacenet.com/patent/search?q=AU2011251854B2,44914754.0
666540,PATENT,Werkwijze voor het diagnostiseren of een subject lijdt aan colorectale kanker,935566456.0,PROTEIN ALTERNATIVES SL,2010-05-25,EP,EP20100730815,A,https://worldwide.espacenet.com/patent/search?q=EPEP20100730815A,2009-05-25,FOREGROUND,2012-04-25,EP,EP2444811,B1,https://worldwide.espacenet.com/patent/search?q=EPEP2444811B1,42542763.0
666540,PATENT,VERFAHREN FUR DIAGNOSE ODER PROGNOSE VON KOLOREKTALKARZINOM,935566456.0,PROTEIN ALTERNATIVES SL,2010-05-25,EP,EP20100730815,A,https://worldwide.espacenet.com/patent/search?q=EPEP20100730815A,2009-05-25,FOREGROUND,2012-04-25,EP,EP2444811,B1,https://worldwide.espacenet.com/patent/search?q=EPEP2444811B1,42542763.0
666540,PATENT,Methods for the diagnosis or prognosis of colorectal cancer,935566456.0,PROTEIN ALTERNATIVES SL,2010-05-25,EP,EP20100730815,A,https://worldwide.espacenet.com/patent/search?q=EPEP20100730815A,2009-05-25,FOREGROUND,2012-04-25,EP,EP2444811,B1,https://worldwide.espacenet.com/patent/search?q=EPEP2444811B1,42542763.0
666540,PATENT,MÉTHODES POUR LE DIAGNOSTIC OU LE PRONOSTIC DU CANCER COLORECTAL,935566456.0,PROTEIN ALTERNATIVES SL,2010-05-25,EP,EP20100730815,A,https://worldwide.espacenet.com/patent/search?q=EPEP20100730815A,2009-05-25,FOREGROUND,2012-04-25,EP,EP2444811,B1,https://worldwide.espacenet.com/patent/search?q=EPEP2444811B1,42542763.0
666540,PATENT,Procedimientos para el diagnóstico o pronóstico de cáncer colorrectal,935566456.0,PROTEIN ALTERNATIVES SL,2010-05-25,EP,EP20100730815,A,https://worldwide.espacenet.com/patent/search?q=EPEP20100730815A,2009-05-25,FOREGROUND,2012-04-25,EP,EP2444811,B1,https://worldwide.espacenet.com/patent/search?q=EPEP2444811B1,42542763.0
666540,PATENT,Methods for the diagnosis or prognosis of colorectal cancer,935566456.0,PROTEIN ALTERNATIVES SL,2010-05-25,EP,EP20100730815,A,https://worldwide.espacenet.com/patent/search?q=EPEP20100730815A,2009-05-25,FOREGROUND,2012-04-25,EP,EP2444811,B1,https://worldwide.espacenet.com/patent/search?q=EPEP2444811B1,42542763.0
666540,PATENT,SPOSOBY DIAGNOZOWANIA LUB PROGNOZOWANIA RAKA JELITA GRUBEGO,935566456.0,PROTEIN ALTERNATIVES SL,2010-05-25,EP,EP20100730815,A,https://worldwide.espacenet.com/patent/search?q=EPEP20100730815A,2009-05-25,FOREGROUND,2012-04-25,EP,EP2444811,B1,https://worldwide.espacenet.com/patent/search?q=EPEP2444811B1,42542763.0
666540,PATENT,Metodi per la diagnosi o la prognosi del cancro del colon-retto,935566456.0,PROTEIN ALTERNATIVES SL,2010-05-25,EP,EP20100730815,A,https://worldwide.espacenet.com/patent/search?q=EPEP20100730815A,2009-05-25,FOREGROUND,2012-04-25,EP,EP2444811,B1,https://worldwide.espacenet.com/patent/search?q=EPEP2444811B1,42542763.0
666540,PATENT,MÉTHODES POUR LE DIAGNOSTIC OU LE PRONOSTIC DU CANCER COLORECTAL,935566456.0,PROTEIN ALTERNATIVES SL,2015-11-18,FR,7930689,A,https://worldwide.espacenet.com/patent/search?q=FR7930689A,,BACKGROUND,1985-08-23,FR,2444811,B1,https://worldwide.espacenet.com/patent/search?q=FR2444811B1,3610823.0
666540,PATENT,METHODS FOR THE DIAGNOSIS OR PROGNOSIS OF COLORECTAL CANCER,935566456.0,PROTEIN ALTERNATIVES SL,2011-11-25,CA,2763557,A,https://worldwide.espacenet.com/patent/search?q=CA2763557A,,BACKGROUND,2019-04-23,CA,2763557,C,https://worldwide.espacenet.com/patent/search?q=CA2763557C,42542763.0
666540,PATENT,METHOD FOR THE DIAGNOSIS/PROGNOSIS OF COLORECTAL CANCER,935566456.0,PROTEIN ALTERNATIVES SL,2013-01-17,CA,2799359,A,https://worldwide.espacenet.com/patent/search?q=CA2799359A,,BACKGROUND,2019-04-16,CA,2799359,C,https://worldwide.espacenet.com/patent/search?q=CA2799359C,44914754.0
666540,PATENT,METHOD FOR THE DIAGNOSIS/PROGNOSIS OF COLORECTAL CANCER,935566456.0,PROTEIN ALTERNATIVES SL,2011-05-13,EP,11780257,A,https://worldwide.espacenet.com/patent/search?q=EP11780257A,2010-05-13,BACKGROUND,2020-06-17,EP,2570813,B1,https://worldwide.espacenet.com/patent/search?q=EP2570813B1,44914754.0
666540,PATENT,"AGENTS BINDING SPECIFICALLY TO HUMAN CADHERIN-17, HUMAN CADHERIN-5, HUMAN CADHERIN-6 AND HUMAN CADHERIN-20 RGD MOTIF",935566456.0,PROTEIN ALTERNATIVES SL,2015-04-20,EP,15716831,A,https://worldwide.espacenet.com/patent/search?q=EP15716831A,,BACKGROUND,2018-02-28,EP,3286218,A1,https://worldwide.espacenet.com/patent/search?q=EP3286218A1,52875715.0
666540,PATENT,CANCER / COLORECTAL /AGENTS BINDING SPECIFICALLY TO HUMAN CADHERIN-17,935566456.0,PROTEIN ALTERNATIVES SL,2017-09-29,JP,2017551169,A,https://worldwide.espacenet.com/patent/search?q=JP2017551169A,,BACKGROUND,2018-05-24,JP,2018513141,A,https://worldwide.espacenet.com/patent/search?q=JP2018513141A,52875715.0
686165,PATENT,Photothermal Modification of High Index Dielectric Structures,999990655.0,DANMARKS TEKNISKE UNIVERSITET,2017-12-22,EP,2017084557,W,https://worldwide.espacenet.com/patent/search?q=EP2017084557W,,BACKGROUND,2018-07-05,WO,2018122208,A1,https://worldwide.espacenet.com/patent/search?q=WO2018122208A1,57860635.0
686165,PATENT,CONCENTRAT PENTRU IMBUNATATIREA REZISTENTEI LA ZGARIERE A POLIMETILMETACRILATULUI SI PROCEDEU DE OBTINERE A ACESTUIA,999569869.0,INSTITUTUL NATIONAL DE CERCETARE DEZVOLTARE PENTRU CHIMIE SI PETROCHIMIE ICECHIM,2017-10-26,RO,201700859,A,https://worldwide.espacenet.com/patent/search?q=RO201700859A,,BACKGROUND,2018-11-29,RO,132922,A0,https://worldwide.espacenet.com/patent/search?q=RO132922A0,63921535.0
684809,PATENT,SCORING METHOD BASED ON IMPROVED SIGNALS ANALYSIS,935377306.0,MENSIA TECHNOLOGIES,2015-11-13,EP,2015076629,W,https://worldwide.espacenet.com/patent/search?q=EP2015076629W,,BACKGROUND,2016-05-19,WO,2016075324,A1,https://worldwide.espacenet.com/patent/search?q=WO2016075324A1,51904752.0
697958,PATENT,Co-cultivation of propionibacterium and yeast,997260784.0,ACIES BIO BIOTEHNOLOSKE RAZISKAVE IN RAZVOJ DOO,2014-05-09,EP,14167774,A,https://worldwide.espacenet.com/patent/search?q=EP14167774A,2012-11-22,BACKGROUND,2015-11-11,EP,2942397,A1,https://worldwide.espacenet.com/patent/search?q=EP2942397A1,50687312.0
698081,PATENT,"Device, methods and system for ultrasonic transducer",935460726.0,ELOP AS,2017-10-12,JP,2017535597,A,https://worldwide.espacenet.com/patent/search?q=JP2017535597A,,BACKGROUND,2019-07-24,JP,6549716,B2,https://worldwide.espacenet.com/patent/search?q=JP6549716B2,54252358.0
698081,PATENT,Minimal fluid transfer media ultrasound instrument,935460726.0,ELOP AS,2017-06-13,NO,2017050156,W,https://worldwide.espacenet.com/patent/search?q=NO2017050156W,,BACKGROUND,2017-12-21,WO,2017217862,A1,https://worldwide.espacenet.com/patent/search?q=WO2017217862A1,60664176.0
698081,PATENT,"Device, method, and system for ultrasonic signal transduser",935460726.0,ELOP AS,2014-09-19,NO,20141142,A,https://worldwide.espacenet.com/patent/search?q=NO20141142A,,BACKGROUND,2016-07-18,NO,337942,B1,https://worldwide.espacenet.com/patent/search?q=NO337942B1,54252358.0
698081,PATENT,"Device, method and system for ultrasonic signal transducer",935460726.0,ELOP AS,2015-08-20,EP,15775274,A,https://worldwide.espacenet.com/patent/search?q=EP15775274A,2014-09-19,BACKGROUND,2017-07-26,EP,3194955,A1,https://worldwide.espacenet.com/patent/search?q=EP3194955A1,54252358.0
698081,PATENT,"Device, method and systems for ultrasonic signal transducer",935460726.0,ELOP AS,2015-08-20,NO,2015050140,W,https://worldwide.espacenet.com/patent/search?q=NO2015050140W,,BACKGROUND,2016-03-24,WO,2016043596,A1,https://worldwide.espacenet.com/patent/search?q=WO2016043596A1,54252358.0
697515,PATENT,A SYSTEM AND A METHOD FOR MANAGEMENT OF CONFIDENTIAL DATA,936347500.0,SEPIOR APS,2014-10-21,EP,14786899,A,https://worldwide.espacenet.com/patent/search?q=EP14786899A,2013-10-28,BACKGROUND,2017-08-09,EP,3063919,B1,https://worldwide.espacenet.com/patent/search?q=EP3063919B1,49517278.0
688592,PATENT,Dispositivo sondante per l’analisi di una superficie,999884731.0,SCUOLA SUPERIORE DI STUDI UNIVERSITARI E DI PERFEZIONAMENTO S ANNA,2017-09-14,IT,201700103200,A,https://worldwide.espacenet.com/patent/search?q=IT201700103200A,,BACKGROUND,2019-03-14,IT,201700103200,A1,https://worldwide.espacenet.com/patent/search?q=IT201700103200A1,61006141.0
688592,PATENT,ENDOSCOPY SYSTEM AND CAPSULE,999884731.0,SCUOLA SUPERIORE DI STUDI UNIVERSITARI E DI PERFEZIONAMENTO S ANNA,2014-10-01,EP,2015072351,W,https://worldwide.espacenet.com/patent/search?q=EP2015072351W,,BACKGROUND,2016-04-07,WO,2016050727,A1,https://worldwide.espacenet.com/patent/search?q=WO2016050727A1,51904061.0
688592,PATENT,MAGNETICALLY GUIDED ROBOTIC DEVICE FOR ENDOSCOPIC PROCEDURES,999884731.0,SCUOLA SUPERIORE DI STUDI UNIVERSITARI E DI PERFEZIONAMENTO S ANNA,2011-12-13,EP,11807765,A,https://worldwide.espacenet.com/patent/search?q=EP11807765A,2010-12-13,BACKGROUND,2017-04-05,EP,2651282,B1,https://worldwide.espacenet.com/patent/search?q=EP2651282B1,43736843.0
688592,PATENT,SENSORIZED COATING FOR DETECTION OF PRESSURES,999884731.0,SCUOLA SUPERIORE DI STUDI UNIVERSITARI E DI PERFEZIONAMENTO S ANNA,2016-09-26,EP,16801296,A,https://worldwide.espacenet.com/patent/search?q=EP16801296A,2015-09-25,BACKGROUND,2018-08-01,EP,3352953,A1,https://worldwide.espacenet.com/patent/search?q=EP3352953A1,55085746.0
688592,PATENT,METODO PER LA LOCALIZZAZIONE DI DISPOSITIVI GUIDATI MAGNETICAMENTE E RELATIVO DISPOSITIVO MAGNETICO,999884731.0,SCUOLA SUPERIORE DI STUDI UNIVERSITARI E DI PERFEZIONAMENTO S ANNA,2012-06-22,IT,PI20120071,A,https://worldwide.espacenet.com/patent/search?q=ITPI20120071A,2012-06-22,BACKGROUND,2013-12-23,IT,PI20120071,A1,https://worldwide.espacenet.com/patent/search?q=ITPI20120071A1,46758899.0
686647,PATENT,MOLECULAR ROBOT,999584128.0,AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH,2016-11-25,EP,16806004,A,https://worldwide.espacenet.com/patent/search?q=EP16806004A,2015-11-27,BACKGROUND,2018-10-03,EP,3380612,A1,https://worldwide.espacenet.com/patent/search?q=EP3380612A1,54707668.0
686647,PATENT,AUTONOMOUS SENSING MOLECULES (ASM),999584128.0,AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH,2016-11-25,EP,16801263,A,https://worldwide.espacenet.com/patent/search?q=EP16801263A,2015-11-27,BACKGROUND,2019-10-02,EP,3380841,B1,https://worldwide.espacenet.com/patent/search?q=EP3380841B1,54780107.0
686647,PATENT,NANOSTRUCTURES WITH CATALYTIC ACTIVITY,999584128.0,AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH,2016-11-25,EP,16801262,A,https://worldwide.espacenet.com/patent/search?q=EP16801262A,2015-11-27,BACKGROUND,2018-10-03,EP,3380633,A1,https://worldwide.espacenet.com/patent/search?q=EP3380633A1,54707667.0
688857,PATENT,UNDERACTUATED ROBOTIC HAND,999862712.0,UNIVERSITA DI PISA,2016-10-27,EP,16809523,A,https://worldwide.espacenet.com/patent/search?q=EP16809523A,2015-11-02,BACKGROUND,2018-09-12,EP,3370926,A1,https://worldwide.espacenet.com/patent/search?q=EP3370926A1,55359655.0
688857,PATENT,ARTIFICIAL HAND,999862712.0,UNIVERSITA DI PISA,2017-05-09,EP,17727954,A,https://worldwide.espacenet.com/patent/search?q=EP17727954A,2016-05-16,BACKGROUND,2019-03-27,EP,3457995,A1,https://worldwide.espacenet.com/patent/search?q=EP3457995A1,56940180.0
688857,PATENT,UNDERACTUATED ROBOTIC HAND,999596447.0,FONDAZIONE ISTITUTO ITALIANO DI TECNOLOGIA,2016-10-27,EP,16809523,A,https://worldwide.espacenet.com/patent/search?q=EP16809523A,2015-11-02,BACKGROUND,2018-09-12,EP,3370926,A1,https://worldwide.espacenet.com/patent/search?q=EP3370926A1,55359655.0
688857,PATENT,ARTIFICIAL HAND,999596447.0,FONDAZIONE ISTITUTO ITALIANO DI TECNOLOGIA,2017-05-09,EP,17727954,A,https://worldwide.espacenet.com/patent/search?q=EP17727954A,2016-05-16,BACKGROUND,2019-03-27,EP,3457995,A1,https://worldwide.espacenet.com/patent/search?q=EP3457995A1,56940180.0
689260,PATENT,"Méthode d'évaluation de la maturation d'un bébé 
prématuré et système associé",988378009.0,CENTRE HOSPITALIER UNIVERSITAIRE DE RENNES,2017-09-05,FR,1700895,A,https://worldwide.espacenet.com/patent/search?q=FR1700895A,2017-09-05,FOREGROUND,2019-03-08,FR,3070590,A1,https://worldwide.espacenet.com/patent/search?q=FR3070590A1,61132451.0
667211,PATENT,HF-Empfangs-Spulenanordnung für kombinierte PET/MRI-Scanner,999991625.0,PHILIPS ELECTRONICS NEDERLAND BV,2017-11-24,DE,102017221037,A,https://worldwide.espacenet.com/patent/search?q=DE102017221037A,2017-11-24,FOREGROUND,2019-05-29,DE,102017221037,A1,https://worldwide.espacenet.com/patent/search?q=DE102017221037A1,66442048.0
667211,PATENT,PET-Detektor für einen kombinierten PET/MRI-Scanner,999991625.0,PHILIPS ELECTRONICS NEDERLAND BV,2017-11-24,DE,102017221038,A,https://worldwide.espacenet.com/patent/search?q=DE102017221038A,2017-11-24,FOREGROUND,2019-05-29,DE,102017221038,A1,https://worldwide.espacenet.com/patent/search?q=DE102017221038A1,64564849.0
667211,PATENT,Scintillator array for limited light sharing for depth-of-interaction determination,999977366.0,TECHNISCHE UNIVERSITEIT DELFT,2018-03-16,NL,2020607,A,https://worldwide.espacenet.com/patent/search?q=NL2020607A,,BACKGROUND,2019-09-26,NL,2020607,B1,https://worldwide.espacenet.com/patent/search?q=NL2020607B1,62167861.0
692427,PATENT,Method and System for Measuring Biomass Volume and Weight of a Fish Farming Tank,999513706.0,"INESC TEC - INSTITUTO DE ENGENHARIADE SISTEMAS E COMPUTADORES, TECNOLOGIA E CIENCIA",2016-06-21,IB,2016053682,W,https://worldwide.espacenet.com/patent/search?q=IB2016053682W,2015-06-30,BACKGROUND,2017-01-05,WO,2017001971,A1,https://worldwide.espacenet.com/patent/search?q=WO2017001971A1,56418562.0
692427,PATENT,Underwater vehicle,999513706.0,"INESC TEC - INSTITUTO DE ENGENHARIADE SISTEMAS E COMPUTADORES, TECNOLOGIA E CIENCIA",2015-06-30,PT,10862815,A,https://worldwide.espacenet.com/patent/search?q=PT10862815A,,BACKGROUND,2016-12-30,PT,108628,A,https://worldwide.espacenet.com/patent/search?q=PT108628A,58668611.0
654100,PATENT,"An electrochemical process for preparing a compound comprising a metal or metalloid and a peroxide, ionic or radical species",999645238.0,VLAAMSE INSTELLING VOOR TECHNOLOGISCH ONDERZOEK N.V.,2015-01-09,DK,16700274,T,https://worldwide.espacenet.com/patent/search?q=DK16700274T,,BACKGROUND,2019-01-14,DK,3242963,T3,https://worldwide.espacenet.com/patent/search?q=DK3242963T3,52278532.0
667273,PATENT,HUMANIZED ANTI-CLAUDIN-1 ANTIBODIES AND USES THEREOF,999997833.0,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,2017-03-21,EP,2017056703,W,https://worldwide.espacenet.com/patent/search?q=EP2017056703W,2016-03-22,BACKGROUND,2017-09-28,WO,2017162678,A1,https://worldwide.espacenet.com/patent/search?q=WO2017162678A1,55588199.0
667273,PATENT,DISINTEGRATABLE POROUS ORGANOSILICA OR ORGANOMETALOXIDE NANOPARTICLES AND USES THEREOF AS VEHICLE FOR CONTROLLED DELIVERY OF siRNA,999997833.0,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,2018-03-08,EP,2018055829,W,https://worldwide.espacenet.com/patent/search?q=EP2018055829W,2017-03-08,FOREGROUND,2018-09-13,WO,2018162676,A1,https://worldwide.espacenet.com/patent/search?q=WO2018162676A1,58410229.0
667273,PATENT,ANTI-CLAUDIN 1 ANTIBODIES FOR USE IN THE TREATMENT OF COLORECTAL CANCER,999997833.0,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,2014-07-22,EP,2014065676,W,https://worldwide.espacenet.com/patent/search?q=EP2014065676W,2013-08-02,BACKGROUND,2015-02-05,WO,2015014657,A1,https://worldwide.espacenet.com/patent/search?q=WO2015014657A1,48918339.0
667273,PATENT,CLINICAL GENE SIGNATURE-BASED HUMAN CELL CULTURE MODEL AND USES THEREOF,999997833.0,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,2016-04-28,EP,2016059477,W,https://worldwide.espacenet.com/patent/search?q=EP2016059477W,2015-04-28,BACKGROUND,2016-11-03,WO,2016174130,A1,https://worldwide.espacenet.com/patent/search?q=WO2016174130A1,55862782.0
688172,PATENT,Hybrid III-V on Silicon laser device with transverse mode filter,999909854.0,IBM RESEARCH GMBH,2017-03-22,US,201715466323,A,https://worldwide.espacenet.com/patent/search?q=US201715466323A,2017-03-22,FOREGROUND,2018-04-10,US,9941664,B1,https://worldwide.espacenet.com/patent/search?q=US9941664B1,61801496.0
688172,PATENT,"Low-resistive, CMOS-compatible, Au-free Ohmic contact to n-InP",999909854.0,IBM RESEARCH GMBH,2016-07-21,US,201615216427,A,https://worldwide.espacenet.com/patent/search?q=US201615216427A,2016-07-21,BACKGROUND,2018-01-25,US,2018026111,A1,https://worldwide.espacenet.com/patent/search?q=US2018026111A1,60988119.0
688172,PATENT,"Low-resistive, CMOS-compatible, Au-free Ohmic contact to n-InP",999909854.0,IBM RESEARCH GMBH,2016-07-21,US,201615216427,A,https://worldwide.espacenet.com/patent/search?q=US201615216427A,2016-07-21,BACKGROUND,2018-03-13,US,9917171,B2,https://worldwide.espacenet.com/patent/search?q=US9917171B2,60988119.0
688172,PATENT,"Electro-optical device with asymmetric, vertical current injection ohmic contacts",999909854.0,IBM RESEARCH GMBH,2017-02-22,US,201715439425,A,https://worldwide.espacenet.com/patent/search?q=US201715439425A,2017-02-22,FOREGROUND,2018-08-23,US,2018241176,A1,https://worldwide.espacenet.com/patent/search?q=US2018241176A1,63168056.0
688172,PATENT,Electro-optical and optoelectronic devices,999909854.0,IBM RESEARCH GMBH,2017-02-22,US,201715438820,A,https://worldwide.espacenet.com/patent/search?q=US201715438820A,2017-02-22,FOREGROUND,2018-08-23,US,2018240820,A1,https://worldwide.espacenet.com/patent/search?q=US2018240820A1,63167984.0
697197,PATENT,KONZENTRATORKISSEN,935454227.0,HELIOVIS AG,2011-03-02,AU,2011223473,A,https://worldwide.espacenet.com/patent/search?q=AU2011223473A,2010-03-05,BACKGROUND,2012-10-25,AU,2011223473,A1,https://worldwide.espacenet.com/patent/search?q=AU2011223473A1,44542624.0
697197,PATENT,DEVICES FOR OPTIMISING THE EFFICIENCY AND FOR PROTECTING AND STABILISING THE OPERATION OF SOLAR MODULES UNDER ENVIRONMENTAL INFLUENCES,951520822.0,TOUGHTROUGH GMBH,2012-10-04,EP,2012069645,W,https://worldwide.espacenet.com/patent/search?q=EP2012069645W,,BACKGROUND,2014-01-09,WO,2013050490,A3,https://worldwide.espacenet.com/patent/search?q=WO2013050490A3,47018184.0
697197,PATENT,ANBINDUNG DES LÄNGSTRÄGERS AN DIE ABDICHTUNG,935454227.0,HELIOVIS AG,2015-10-30,EP,2015075198,W,https://worldwide.espacenet.com/patent/search?q=EP2015075198W,,BACKGROUND,2016-05-06,WO,2016066782,A1,https://worldwide.espacenet.com/patent/search?q=WO2016066782A1,51844585.0
697197,PATENT,STATISCHE LAGERUNG,935454227.0,HELIOVIS AG,2015-10-30,EP,2015075206,W,https://worldwide.espacenet.com/patent/search?q=EP2015075206W,,BACKGROUND,2016-05-06,WO,2016066783,A1,https://worldwide.espacenet.com/patent/search?q=WO2016066783A1,51844582.0
697197,PATENT,"Devices for optimizing individual solar modules/collector modules and composite collector module groups and stabilizing the operation thereof against environmental influences, especially wind and particles and objects carried along by the wind",951520822.0,TOUGHTROUGH GMBH,2012-05-25,DE,2012000572,W,https://worldwide.espacenet.com/patent/search?q=DE2012000572W,,BACKGROUND,2014-01-16,WO,2012159611,A3,https://worldwide.espacenet.com/patent/search?q=WO2012159611A3,46650283.0
